Smiles,Score
CCC(N)(P)c1c2cc(c(C)c1N)O2,0
C=C(F)C(C(F)=C(F)NO)C1(O)NC(C)O1,0
CCC(O)(CO)C(C)C,8.738441944
Cc1c(N)c(CO)c2c(N(O)NN)c1O2,0
CC(N)CN,9.822604299
CNCc1c(C)ccc(N)c1CNC,7.000526667
CCC1(C)CC(C(NC)OO)=CC1(NC)C(N)N,0
CCC(OC)(C(C)P)C(C)C(COC)C(C)(C)C,0
C=NCNO,0
CNC(C)(C)C(F)Cl,7.541073084
CC(C)C=C(CF)C(C)C(C)(N)F,0
CCN=NN(C)SNNO,0
Cn1c2c3c(NO)c(F)c(N(F)P)c2n31,0
C=C(F)C(P)(CC)ON(F)OC,0
NC(Cl)(NCO)OO,0
CCC(CNO)C(O)=C(C)O,0
CCC(O)N(CF)NO,0
C=CC(C)(O)CN,8.967500925
COc1cc(C)c(N)c(NN)c1,7.548036575
CCOC(F)C(OC)OC(C)(CCl)C(N)(N)O,0
CCC(O)(Cl)CC,0
CC(O)C(N)(COO)[SH](N)N,0
CCc1c(C(C)CC)ccc(O)c1C(C)(C)O,6.935510159
CON1OC(F)(OC)C1(C)C(=CNO)N(C)O,0
CN(CO)OCCN=N,0
C=C(N)C(C)(N)NC,0
CNC(C)CC(C)(NC)C(CO)=C(C)C,5.68488884
CCNC(C)(F)OC(C)N,0
CCC1(F)C(O)(C(O)C(C)C(N)CC(C)N)PC1(C)N(F)Cl,0
COc1ccc(O)c(O)c1C,8.389580488
CNC(C)(P)OON,0
CSC(O)(CO)CC(N)F,0
C=C(NNC)C(NN)(OCCC)C(O)(Cl)CC,0
CC(N)c1cc(N)cc(N)c1N(C)O,0
CC(N)C1(C)CCN1,7.714238644
COOCC1(C(C)CCl)C(C)N[PH]1(NN(C)O)C(O)O,0
Cc1cccc(COC(C)C)c1F,8.903365612
CCN(C)NC,0
CC(Cl)C(C)N(N)C(O)C(O)CO,0
CCCC(C)(CS)C(=CCl)NN,0
CC1(CN)OC(CO)C1(C)Cl,5.92269516
Cc1cc(O)c(CO)c(OO)c1,0
CCC(C)(N)CNON(C)O,0
CCC(N)(CN)C(=CC(O)F)CNO,0
CCCC(O)(CC)N(CC)CN(C)NC,0
CCC(CNCC=N)S(O)(CNN)C(F)(P)NC,0
CCN1N2C(C)C1(C)P2N=P,0
CCC(S)NC(NSNC)(NN(N)O)C(C)(C)NCN,0
Cc1cc(F)c(O)c(CNN)c1CN,6.261434555
CC1(N)CC(N)C(N)C(C)(N)C(Cl)CC(C)(O)C1,0
CCNc1cccc(C(N)C(C)(C)CO)c1,6.890771866
CN(CCN)N(C)CCN,0
C=CC(=N)OCC(N)NC,0
CC1C(CF)CC(O)CCC2(CN)CC1(C)N2C,0
CNOOOCC(C)OC,0
CC(F)(CO)C(O)F,0
CCc1c(C)c(C)c(CN)c(F)c1C,7.059621811
CCC(CCN)PCONN,0
CCC(O)C(CC(C)C)NCS,0
CC(N)OC(=P)C(C)CC(S)C(C)(O)F,0
CCCNC(O)(NCO)[SH](C)C(F)C(N)O,0
CCC(=CC(N)NN)NN,0
CCC(=CC(C)NO)NC,0
NC1CC(N)(O)N1,0
CCS(C)(N)C(C)(C(C)O)C(N)C(C)CCl,0
COSN(C)C(S)CC(C)CCON,0
CC(C)(F)c1cccc(N)c1OO,0
OCCO,9.844201922
CCC(C)N(C)CNC,0
C=CPCc1cc(CCl)c(C)cc1C,0
CN(N)N(Cl)CO,0
CCC(C)(C)C(C)C,8.402392864
CN[SH](NC(O)(CN)NCO)N(C)COC,0
CN1C2C(=O)N1C2F,0
NCC(O)C(O)S1(O)CCO1,0
CNOc1cc2[nH]c1C2(Cl)C(C)(N)N,0
CNCC1(NC(COCO)OC)C=C(C)C(O)=C1,0
C=C(C(C)C)C1CC(C)(NC)C1(C)Cl,5.933625698
COC(C)(C(O)CO)C(CO)(PC)C(P)=NNC(F)Cl,0
CCC(O)c1c(N)c(O)c(C)c(N)c1OC,6.986824036
CC(F)(CCl)C(N)(Cl)OF,0
CC(CO)(ON)C(N)(O)S,0
COS1(C)C2CC(Cl)CCC(C)(C)C1(C)C2,0
Cc1c(O)c(N)c(O)c(CCl)c1Cl,7.265184879
CCCC(F)(NO)C(O)(Cl)CC(O)CNC,0
CCOC(N)(CO)C(C)(Cl)NO,0
CCC(OO)C(N)OC(C)(C)O,0
C=CC(N)=CC(C)CC,4.215960979
Cc1c(C)c(C)c(NF)c(C)c1C,0
CCC(C)(C(C)=N)C(N)CCO,0
C=CCC(CC)C(C)C(C)CO,6.975232124
CNC(C)(OCC(N)C(C)CC1NOO1)C(C)ON,0
Cc1cc(O)c(O)cc1CN,8.049062014
C=CCOO,0
CCCN(CO)OCC,0
CC(O)CC(C)(O)C1(C(C)C)CNO1,0
OC=CN(O)N(O)F,0
CNN(N(C)C)N(OCN(C)CO)C(N)(F)Cl,0
CC=Cc1cc(N)c(N(C)N(C)N)c(C(C)(OP)N(O)Cl)c1,0
CCC(C)(COC)C(O)C(C)C(N)(CC)CC,6.552816868
CCc1cccc(C)c1OC(C)(C)N,0
CC(CO)C(O)=CCN,6.453930378
COC(C)=C(OCCNOCl)C(C)N,0
CCN(O)C(NN)C(C)O,0
CCNN(C)O,0
C=C(C(N)=C(C)CN)C(C)(F)OOC,0
CONO,0
O=C(O)S,0
CNc1cc(NCO)cc(O)c1OO,0
COPC(C)(C(C)=O)N(O)CPO,0
CCC(C)C(C)OC,8.966305256
CCC(NC)=C(C)C(N)=O,0
CCCN(O)N(C)ON(N)OSO,0
CC(=N)C(N)(O)CC(C)N,0
CC(O)C(F)=C(F)C(C)C(F)C(N)CO,0
CPN(NO)NS,0
CCC1(N(C)CN)OC(C)C1CCN,0
CSC(C)(F)C(C)(F)COO,0
CCCN(C)C(O)=S,0
CCC(N)=NOO,0
CCOC(C)(O)OC,0
CCC(Cl)(NN)C(O)(CC)c1cc(C)c(N)c(F)c1F,0
CC(C)C(C)C(C(N)O)C(C)(N)F,0
CNC(ON(N)S)N(F)CO,0
CC=C(N)C(C)CC,5.540865421
CC1C(C(C)(N)O)CC(C)(O)CCC(P)C1(C)O,0
CCC(=C(F)OOO)C(C)O,0
CC(N)C(Cl)(CN)C1(CN(C)C)NOO1,0
CCCN(N)OC(C=O)(CC)NC,0
COC1(P(C)(N)(N)NO)CN(C)O1,0
CC(N)(N)NCCl,0
CCc1c(NC)ccc(CO)c1S,7.190464973
CC(C)C(CON)OC(N)(CNO)C(C)N=O,0
CC(F)=C(C)CO,5.056815624
CC(O)CC(C)(CN)C(C)O,6.669523716
CN=C(C)C(N)O,0
CC=CC(C)F,6.573184013
CC(NNOO)C1N2CC1(O)C2(O)N(CP)OCN,0
C=CC(CN)OO,0
CNC(CO)C(OO)C(C)C,0
CCCC(C(C)C)C1(N)CC(OC)N1Cl,0
CCC(C)CS,9.77680707
C=NC(C(=N)CC)C(O)CF,0
CC1CC(C)C(C)(P)C(O)C(F)C(O)(OO)C1CN,0
CCC12OC(C(C)(Cl)C1CO)C2(C)CNC,0
COC(C)N(CON(C)P)OO,0
CNc1cc(C)c(CO)c(O)c1O,6.808566093
CC(O)c1cc(O)c(Cl)c(N)c1CO,6.455292225
CC(SN)C(O)(CCCP)OF,0
NC(O)(C(=O)O)C(F)OO,0
CONN(N)C(O)OP,0
CCCCC12CC(C(O)CO)(P1)N2Cl,0
CN(CCO)C(F)CO,0
CCC1(C(C)O)C2N(COO)N1C2(N)CC(C)CO,0
CCC(=C(C)NO)C(C)C,0
CC1(ON)CCC2CC1(N)O2,0
COC(N)=COC(=NN)C(C)O,0
CN(O)OCN,0
CCC1CC(OC)O1,6.832008839
CCc1cc(NC)cc(O)c1Cl,7.416378021
CCC(C)CC(=CCNC)C(C)N,6.327449799
CCCC(OF)C(N)(CC(C)C)P(S)CC,0
NCNC1(F)CNN1,0
CN(P)ON(F)N(Cl)ON,0
CC(C)Cl,9.815330505
CONN(C)Cc1c(OCl)c(O)c(C)c(P)c1N(C)NN,0
CCS(O)(OOF)c1cc(C(C)OC)oc1CCO,0
CNC1=C(C)C=CC1C,0
CNCCC(C)(O)C(O)(F)Cl,0
CNN(CC(C)(N)OCO)OO,0
CNc1c(CF)cc(C(C)N)c(CN)c1C,6.462333679
CCc1cc(C)cc(N)c1C,8.358664513
CC1CC(O)CC(F)C(C)C1C,0
CCN(C)C(C)(C)CO,8.801994801
CCC(N)(CCCl)OC,0
CNOCCCCCC(F)C(P)OC,0
CCCc1cc2c3on2c3c1C(C)C,0
CC(C)C(C)(F)C1C(C)(C)C(N)C1(N)C(C)F,0
CON(O)CCF,0
CCC(C)(OC)C(C)(N)N(C)C(C)=N,0
CC(CC(C)(CC(=O)CC(N)(N)CN)N(N)CO)C(C)(N)O,0
CC1(F)NOO1,0
CCN(C)C(C)(CN)c1cc(C(C)(N)O)c(C)c(C)c1P,0
CCC(O)C1CC(C)[SH]1O,0
CCC(C)N(C)O,0
Nc1cccc(N)c1O,9.451694965
CCC(C)C(C)(C)C(C)O,7.328954697
CCC(C)(F)C1(O)N(OCO)NC1(C)NC,0
CCC1=C(O)C=C(ON(O)CO)C1OO,0
N=CON,0
C=NC(F)SCC(CC)NN(C)F,0
Cc1cc[nH]c1C(C)P,0
Cc1cc(C)c(N(O)C(C)(N)N)c(C(C)N)c1O,0
COCC(OC)C(C)(O)CC(N)N,0
CCC(F)OC,4.709909439
CCc1[nH]c(NC)c(N)c1C1(C(C)(C)P)NN(O)O1,0
COC(C)NCN(C)O,0
CNON(O)C(N)(OO)OOC,0
OCC=CCCO,8.172371864
CNC(CO)(CC(C)N)C(C)(N)C(C)(C)O,0
NCOC(O)C(CO)CC(N)P,0
CC1(P)C2CP1C2(O)COS,0
CCCc1c2oc(c1N(C)N)C2C,0
Cc1cc(P)c(C)c(F)c1C(C)ON,0
CC1C2NN1C21ONC1O,0
CC=COC(Cl)(CN)OCl,0
NCC(N)ON(CN)[SH](N)O,0
CC[SH](C)C(C)(N)O,0
CCCC(Cl)C(C)(Cl)CC(C)O,6.456681728
CCC1CCC2CC(C)(N2)C1CC(C)F,0
CCC1NP(C)C1(C)NC,0
CC(N)(O)C(C)(N)O,0
Cc1c(N)c(O)c(C(C)(C)C)c(C)c1OOCl,0
CCC1(C)c2cc(C(N)N)c1o2,0
CCC(N)(F)[SH](C)C(C)(C)N,0
C=CNc1c(CCN)c(Cl)c(O)c(O)c1NC(C)O,0
CC(=N)CC(C)O,0
CCONNCl,0
CCC(C)(O)N(N)OOC,0
C=C(C)CC(=CC=CO)CC,6.896500587
NCC(O)(CCCO)CC(N)(O)C=O,0
CC(C)(CN)CCO,9.270890236
CCC(CO)CCCCC(S)NN,0
C1CC2(CCO2)O1,8.603631496
CC(C)CCC(C)CC(N)C(C)N,6.004555702
CN(S)C(P)(c1cc(F)c(N)c(S)c1P)C(N)SCO,0
C=C(C)C(O)(CC)C(=C)C(C)(CC)ON,7.264580727
CCOc1cc(C)c(C)c(F)c1CN,7.153645039
Cc1c(O)c(C(C)NN)c(OO)c(ON)c1Cl,0
CCC1C(COC)(OC)C(C)(F)C12OCC2C,0
CC=C(C)CCCC(C)CF,6.629934311
CCNC(C)c1c(NS)cc(C)c(C)c1C(C)C(C)S,0
NNN(O)F,0
C=C1P(C)CC(C)CCC1(C)OO,0
CN(ON)OC(F)CN,0
NCNP(F)C(F)(F)CN,0
COC(C)(NO)OF,0
CCC1(CCN)CCC1(C)[SH](N)CP,0
CCC1(N(C)C)OC(N)(NO)N1C,0
CCC(C)(O)CC(C)O,8.568059206
COSC(O)OC(C)(N)F,0
CCNN(N)C(CN)ONN,0
CPC[SH](O)(OON)(N(C)N)P(C)S,0
CCC(O)(NC)c1cc(CO)c(N)c(C(O)NCO)c1,0
CC=C(C)CCC,8.560027599
CCc1cc(C)cc(OC)c1,8.944202662
C=C(CC)c1cc(C)cc(NC)c1C,7.233304977
CCC(O)C(O)CO,8.200569153
CCC(C)N(NCN)N(OC)N(C)NO,0
CCC(C=CCl)OC1CC(C(C)C)O1,0
COc1c(N)cc(C)c(ON)c1C,6.141341209
CCC(OC)=C(C)CO,0
CC(N)NN(OO)C(F)N(O)[SH](C)C,0
CC(NNN(C)O)OO,0
CC(C)OP,0
CC(C)(C)N(P)C(O)(COF)NCO,0
CC(=S)P(O)CC(C)(N)N,0
CNCC1(N)CC(OCO)(N(C)OC)C(C)(N)C(N)CC1(C)C(C)NC,0
COCCOC(C)(N)N,0
CCC(N)(C(=O)O)C(O)(OCO)C(C)O,0
C=C(C(C)C)C(N)CC(CO)C(Cl)(CC)OC(C)(C)CSC,0
CNC1=CNC1(C)C(O)C(N)F,0
OCCC(F)(CNO)N1CNO1,0
COCC(C)(CO)ON,7.496113777
CC1=C(C(C)CO)C(CN)=C(N)C1(N)O,0
CCC(N)C(=CN(N)OC)C(=CNC)C([SH](C)CC)C(N)(CN)NF,0
COP(F)C1(C(N)N(N)C(N)N)CN(O)O1,0
CCC1(C(=CNN)CO)CC(C)(NC)O1,0
COC(OC)C(O)(Cl)C(C)(CO)C(C)(C)N(C)F,0
C=NC(N)(CO)C(O)(S)NN,0
CCCC(C)(O)C=C(C)C,8.861807585
CCC1(C)CC(C)C(C)C1,6.888100624
C=C(N)OC(C)N,0
CC1(O)CC(F)C(CO)C(C)(C)C1N,0
CCC(O)(OCl)N(O)O,0
CCOC(C)(OC)C(C)(CN)OO,0
CC(O)C(Cl)C1(C)NOO1,0
CC1CN(ON(O)N(C)C)O1,0
CCC1(C(C)Cl)CC(C)O1,7.950701237
CCOC(OCl)ON(C=N)C=N,0
CCc1ccc(CC(C)(C)O)c(C)c1C,7.93281436
CC(F)(Cl)N1CSN1,0
CN(O)ON(C)C=CNS,0
CNC(OC)=C(C)CN,0
CC(O)CCNN,7.732889175
CCN(O)N(CC(C)NF)N(O)ON,0
N=CNN,0
CCC(N)c1c(O)c(F)cc(CO)c1NC,6.756339073
CC1(C(CN)OF)NOO1,0
CN(N)CC(O)(P)N(C)OS,0
COC(OC)C(C)O,9.707017183
CCC(N)(NC)OCC(C)N,0
CN1NN(F)C1O,0
CCC(C)PON,0
CCOc1c(O)c(F)c(CC)c(C)c1CC,7.004576206
CC(N)CC(N)(F)c1ccccc1,0
CCc1c(C(C)(F)Cl)cc(N)c(CO)c1OCO,0
CCC1(C(C)C(CO)NN)NN(COC)C1(C)CP,0
CC(C)C(O)(F)CNN,0
COC(F)(C(N)OCN)C(CO)C(F)C(C)(C)C,0
CCC=C(C)CCC(C)CC,8.103914738
CCC1N(CC(N)(O)P)OC1(N)CF,0
CC(Cl)C1=CC(N(C)C)=C(O)C1,0
CCC(NC)(OC)C(N)=C(O)NP,0
COC1=C(C)C(C)=C(NO)C1,0
COCO,0
CC(O)(F)C(C)(N(N)CCl)C(C)(N)Cl,0
CCC(C)CC(C)C(O)CC(C)CN,6.892539978
CCC1(O)CC2(P(C)O)CC1C2(S)C(C)(C)C,0
CCN1C(O)C(C)(OC)C1(CC(C)O)NCl,0
COONc1c(F)cc(C)cc1OC,0
CN(F)CC(N)NN,0
NCc1cccc(ON(N)O)c1,0
CCCNC(S)CF,0
CCc1c(C)c(CCN)c(P)c(OOO)c1O,0
CCOC(CC)NN(O)NC,0
CN=C(OC)C(C)F,0
CNC1(C)CC2(C(N)(NCO)OO)OC1(C)C2(C)OC(C)OO,0
COC1=CC(C)(NO)C(CN)=C1,0
CC(C)CCS,9.791084647
CNSCCC1(C2(C)CC(C)O2)CC(C)(F)C1(C)O,0
CCC(N)(P)CCS,0
CC=C(C=[SH](C)(CO)N(C)C)OC,0
CCN(C=CC(N)=CC(O)F)OF,0
CCCC1(S)NNC12C(N)NC2(C)N,0
CCNC(N)ON(N(S)C(C)CF)C(C)(C)O,0
CC(C)CC1(Cl)C=CN1,0
CNc1c(N)cc(NO)c(O)c1N=N,0
CCN(CF)OOC,0
CCC1(CC(C)C)C(C)C(CC)(C(C)N)P1(C)(C)P,0
CC(N)CC(N)NCl,0
COOC(F)OPC,0
CCC(CC)C(O)(OC)C(C)(C)ON,0
CCC(CCNN)CC(C)(N)CC,6.689296246
CCC(N)(Cl)C(C)(C)N,0
C=NONC,0
CC(O)c1c(F)ccc(N)c1F,8.529717922
CCC(C(N)PP)C(N)(O)CC,0
CC(C)C(CN)C(O)CO,7.04064846
CNOC(=CN)C(C)(N)CCl,0
NN(S)CCO,0
CC=CC1(C=C(C)NCl)CC(C)(N)O1,0
COC(C)(F)C1CCCC(C)(Cl)C(NC(C)O)CC1C,0
CCNC(C)C(N)CC,6.968796253
CNC1C(C(C)F)C(C(O)Cl)=CC1(C)F,0
CON(C)[SH](C)(O)(F)S,0
CONC(C)CCCC1(N)C(=S)C1OC,0
CC1(O)C2PC(N(O)Cl)(C2CCO)C1CP,0
Cc1cc(C)c(F)c(OC(N)C(N)OCS)c1N,0
CCCC(C)(OC)OOC(O)(OC)C(O)O,0
CCOC(C)CN,9.669816494
CON(C)NC(N)(C=N)OF,0
C=NOCCC(C)(C(O)C(O)CN(C)CC)[SH](C)C,0
COc1cc2c3on2c3c1C,0
Cc1ccc(C(CN)C(C)O)cc1N(C)N,5.63452816
CCC(OO)N(C)C(=C(C)CN(N)NO)C(C)F,0
CC(C)C(C)C(=O)F,8.553217411
CNC(C)(CCl)C(CCO)C(C)N,0
CC(F)CCC(O)C(C)N,6.256737709
CC(C)C(C)(CCOCCl)SO,0
CCCCOc1cc(C)cc(O)c1NO,7.494528294
CC(O)c1c(N)cc(N)c(O)c1S,7.18052578
CC(CO)OC(N)CCO,0
CC(O)C=C(O)CS,6.958020687
CCCC=C(N)CC,5.554315567
CCCC(NOC(C)C)(C(N)=O)C(N)O,0
CCC(C)O,9.834246755
Cc1cc(CO)c(C)c(C)c1C(C)C,7.388000488
C=C=C=C(C(C)N)C(C)O,0
CCC(CN)OO,0
CC(O)C(C)(C)C(C)(O)CO,7.960708857
CCCCNC(N)c1ccc2c(F)c1O2,0
CCc1cc(C)c(N(N)O)c(CC)c1NNNN,0
OCc1ccccc1Cl,9.846440077
CON(OC)N1C(C)C(C)(Cl)N1C,0
CC=C(N)C(C)(N)C(O)OC(O)S,0
C=CN(OCC)C(N)(C(N)OP)N(C)O,0
CCCC(C)(SN)C(C)(C)C(O)OCN,0
CCC=CC(O)(S)C(C)C(C)(Cl)SC,0
CC=C(NO)C(CC)=C(C(C)C)C(C)(N)NON,0
CCC(C)(OC)C(C)=NO,8.023787022
COC1NC2(CCN2C)O1,0
CCN=C=C(CO)C(C)Cl,0
Cc1c(N)c(O)c(N)c(F)c1C1(CPN)NN(C(N)S)O1,0
CCC(O)CC(C)(NC)NC,0
CCC(C)(CN)N(O)N1OON1OC(CNO)C(C)C,0
CCC(N)C(C)(Cl)CC,7.257421017
CCC1(F)C=CC(O)=C1,6.577311039
CNCC1(O)C2CN1N2,0
C=C(F)CC(=COC(C)(N)N)NO,0
CCC(C)(S)C(C)CC12CC(C)(C1)O2,0
C[SH]1(C)(N(N)O)ON(CN)S1,0
CNC(F)(OC)C(N)CNO,0
CC(C)(O)NC(N)CC(N)(CO)CO,0
CC1COP1C,0
OSc1ccccc1O,0
C=C(CC)OOC,0
CNCC(C)(COC)C(C)(O)OC,0
COCCOC(C)CCN,8.657000542
C[SH](CS)N(O)F,0
CC(N)=C(C)CC(C)F,0
CNC(C)(N)C(C)(C(C)N)C(O)C(O)C(=O)F,0
CCCN(N)NON(C)N(C)O,0
CCCC(C)(O)C(C)C,8.946377277
CON(NCl)C(C)N,0
CC(P)(Cl)CNO,0
C=C(C)C(C(C)O)C(F)CCN,6.093660831
CCC(C)(CCC(C)(N)C(C)C1N(N)C(C)(C(C)(NC)OS)C1(C)C)NO,0
CCCN(OO)N(C)CO,0
NN=C(F)F,0
CCC(N)CSC,9.561844826
CCC1(C)ON(C)N1N,0
CC1CC(O)C1F,6.829393864
CC1=C(F)C(Cl)C(CO)=C1CC(C)N,0
CCCC(CC)CC(OC)S(C)(C)OC,0
CNCc1c(C)c(C)cc(N)c1C(N)O,0
CCc1c(CC(C)P(O)CSO)c(C)c2c3on2c13,0
C=C(O)C(CP)ON,0
CCC(C)(N)CC=N,0
CC1=C(C(C)N)C=C(OO)C1C,0
CCC(O)C(Cl)NP,0
CC(S)CN=S(C)O,0
CC(CO)NO,0
CCCCC(N)(S)CCC(O)CC,0
NCc1c(O)c(N)c(F)c2c1CN2,6.491193295
C=NCC(F)C(F)(CO)C(=C)OO,0
CCC(N)(CN)C(O)CNC,7.032649517
CNC1(N)CC(C)C(N)(CN)C1OO,0
CNC(OO)C(O)(F)OC,0
CNc1cc(C)c(C)c(ON)c1C,2.262160301
CCC(C)C(O)C(C)CCCCOC,7.49427557
CPCN=CN(C)CO,0
CCC(N)C(CC(C)SC)NC,7.18072176
CC(C)(C(N)SP)C(O)(O)F,0
Cc1ccc(N)c(NO)c1C=N,0
CCN(C)c1cc(CN)c(O)c(CN)c1C(=N)CCN,0
CCP,0
CCC(O)CCC1(C(O)(CC)ON)NC(C)(N)C1C,0
CC[SH](C)C(O)(C(C)N)N(N)SC(C)(N)SCO,0
COc1c(C(C)(N)C(O)O)cc(CF)c(Cl)c1C,2.958517075
NP(OCOCSF)N(CCO)N=O,0
CCOc1ccc(N)c(CC)c1CC,7.495594025
C=C(C)C(C)(F)P(O)CC,0
CC1(O)C(=N)CC(O)(C(N)(O)CN)C(C)(F)C1(C)SN,0
CC(F)=CS,0
C=C(F)ON(OO)C(C)(N)F,0
CNCCF,9.162607074
CCPF,0
CC(C)N(C(C)C)C(C)(NO)C(C)(O)S,0
CC(P)COOC(C)(N)Cl,0
CN=C(PC)C(C)(OC)C(=O)O,0
CC(C)CC(C)(Cl)CC1CC(O)(NO)N1,0
CC=CC(C)(CCl)CC(C)(CC(C)(NO)C(C)CCN)SCO,0
CNCN(N)c1cc(C)c(O)c(NO)c1NN,0
CC(C(C)(CCO)OCNCCF)C(F)(N=NF)ON,0
CNCNOc1c(C)c(C)cc(C)c1OOC,0
CC(S)C(O)(F)C1(C2(N)CCO2)CCS1,0
NC(O)C(N)NO,0
CCC(C)(N)C=CON,0
CCN(C)C(N)(C(=CCO)CNC)C1(C)C=C(C=N)CC1OC,0
CCCC(CCNCC)C(C)(C)C(C)(CC)OS,0
C=C(N)C1(CCN)CC(NO)(N(S)NF)C1(NF)ON,0
CCC1(O)CC(C)C1C,7.394505024
CCNc1c(C)c(O)c([SH](CC)C(C)CN)c(CO)c1O,0
C=C(ONC)C(C)(N)CN,0
NOCC(=O)PCO,0
NCCNC(F)(C(O)CN)C(N)(P)CSO,0
CCC(C)Oc1c(N)cc(C)c(C(C)C)c1N,7.175816059
OC(CCS)N(F)CP,0
CC1=CC(O)C(O)=C1F,0
CC(N)CP,0
CN=CCCl,0
CCC=[PH](N)N(ON)C(N)F,0
CCC(C)C(C)C1(C)CCN1N,6.347459316
CCCCNC(F)C(C)(C(F)NC)C(C)(N)NOF,0
CNCC(O)CC(C)(N)C(C)=O,6.809630394
Cc1c(N)c(CCl)cc(O)c1C(C)C,6.735684395
CCCP(C)N,0
CC(CN(C)C)NN,7.497000694
CC(O)N(OCOO)C(C)(C)S,0
NN(N)O,0
CCC(N)(O)C(CC)(OC)C(C)OO,0
CCC=C(C)C,8.802155972
CCNN(O)C1(C(C)(O)N(C)F)NCC1N,0
CNC(C)(O)C(C)C,0
CC(C)(F)NO,0
CCC(CC)OF,0
CNC1(OC)NC(N)(N)C1PC,0
COC(C(F)NN)C(C)(NO)C(OCl)PN,0
CC(C)N(C)NC(C)(O)CCN,0
COON(C)C1(CC(O)NCl)C2OC1C2F,0
COC(S)NN(N)OOC1(C)ONC1C,0
CC(C)(F)C(O)CCC(N)CN,5.546103477
C=C(C(O)CC)C(C)(CC(C)(C)C(O)CF)PCC,0
Cc1c(O)c(OF)c(CN)c(C(C)O)c1C(C)CO,0
CCC1(C)NPN1NC,0
CCOC(O)c1c(C)c(C)cc(N)c1CP,0
CCC=C(O)CO,6.476495266
Cc1cc(F)c(N)cc1CN,8.021333694
CCC(N)(O)CN,0
CCC1(N)C(CN)C(N(O)C(C)=O)C2(O)C(F)C(C1NSN)N2C,0
Cc1c(O)c(C(N)P)c(OCl)c(N)c1N(C)N,0
CNC1C=C(N(C)N(O)CCOC)C(C)C1CF,0
CN1CCC1(CCN)C(O)Cl,0
CC(N)N=CCl,0
CNN(Cl)NC(O)O,0
CN(N)C(O)(C(OO)N(OCN)S(N)(F)C(N)(O)P)N(S)ON,0
NC1(N)C23OS14C2C34O,0
CNON(N)C(C)C,0
COc1cc(CNF)c(C)c(C)c1NN,0
COC1=C(N(C)C)C(C)C(O)=C1C,0
CN(C)C(=O)ONCOO,0
CNNC(NN(OC)C(=CNSC)OC)N(C)N(C)N,0
CC1=C(O)C(C)(ON)CC1C1(N)C2CN1N2,0
CC1C2(O)PC1(OO)C(N)(N)C(N)(F)C(O)(CN)C2(C)C,0
CC[PH](C)(PC(P)CCN)C(N)Cl,0
CCCC(C)(CC(C)C)C(OO)SC,0
NC=C(CO)C(CON)C(N)(O)F,0
CONC(O)c1ccc(F)c(C(C)(O)Cl)c1N,0
CCC(CO)C(S)C(C)(NN)C(CC)OC,5.215260506
CCCC(C)(NO)C1(C(O)(PC)C(C)(N)CN)NN(C)C1(N)O,0
CCONNC,0
COC(NNN)(C(N)N)N(C)C(N)O,0
CCCc1cc(O)c(C)c(C(C)NC)c1,6.842618465
CNCC(C)C(C)(CF)CC(NC)OC,0
C=CCC(C)=C(F)CCF,0
CCC12CC(C(C)OO)(O1)N2N,0
CCN(CN)OC(=C(F)NC)C(N)=C(C)O,0
CCN(C)CCCF,8.863482475
COc1c(O)c(C(F)NC(F)F)c(NC(C)=O)c(OC)c1F,0
CCC(C)(NCl)OC,0
CCC1(C(C)=O)N(C)C(C)(N)C1(C)N,0
CC1C2NC1C2C,6.33033371
CCC(C)(CCCC(CF)C(C)S)C(C)(CC)C(C)C,0
CCN(CC(C)CO)OC(CN)CO,0
CC(N)(P)C(C)(O)C1C2CN1C2C(Cl)Cl,0
CNCC(C)N(F)C(F)(CS)ON,0
CSP(C)(C)(CC(C)N)C(C)F,0
COON=C(C)N(C)O,0
CCC1(N(N)N(C)C)C(N(C)O)C(C)C(F)(OO)C2(O)OC1(C)C2P,0
C=C1OC(C)(C(C)(NC)C(N)COF)C1C(N)(N)P,0
NCCN(O)OF,0
COC1CCCC(C)CC1C,6.674324036
CCCC1(C)CC(C)C(C)(Cl)C1C,4.711853027
NC1COC1NON(O)F,0
C=[SH](C)(N)C(C)(NO)C(=COC)C(C)CC,0
CC(O)P,0
C=NC1(NCOC)CC(F)O1,0
C=NN(F)OCON(C)CN,0
CC(CCC1(O)OCC1(O)CN)CON,0
CN(NO)N(F)C(O)CO,0
COC(CCl)CNCCO,7.823298454
CCC(C)CC(F)NC,0
Cc1ccccc1N,9.836100936
CCC1C(N)=C(N)CC1OC,3.674100399
CCCOCC,8.572500229
C=C(OC(C)O)c1c(N)c(C)cc(C(O)(CC)SC)c1NOOC,0
C=C(C)C(C)(N)NN,0
CC(O)NC1(C)OCC1S,0
CCC(C)(N)ON(C)C(C)NC,0
COOC(C)C1(F)N(F)OC1(C)CO,0
CCC1(C(N)NC)CN(NC)O1,0
CC(CN)=C(C)PN,0
COC(C)[PH](C)(N)CN,0
CNc1cc(C)cc(C)c1OC,8.34723711
CCOC1(N)CC1N,0
COc1c[nH]cc1ON,0
CCOC1C2ON1N2PC,0
CNC(F)(OC)C(O)C(F)(C(C)C)C(C)NOC,0
CCOOCOC,0
CN1C2CN1C2(C)O,0
NCc1cc(N)c(O)c(N)c1N,7.254864931
COC1CC(OO)C(P)C1(CF)[PH](N)(O)CP,0
CC=CC(F)(OF)C(C)=CN,0
